,|Q|[Ah](charge),Voltage[V](charge),Capacity[mAh/g](charge),|Q|[Ah](discharge),Voltage[V](discharge),Capacity[mAh/g](discharge)
1323,0.00075717132,4.25532,220.23598603839437,,,
1324,0.0007577443,4.25608,220.4026468877254,,,
1325,0.00075831728,4.25731,220.56930773705642,,,
1326,0.00075889027,4.25792,220.73597149505525,,,
1327,0.00075946325,4.25884,220.90263234438626,,,
1328,0.00076003623,4.25945,221.06929319371727,,,
1329,0.00076060921,4.26037,221.23595404304825,,,
1330,0.00076118219,4.26113,221.4026148923793,,,
1331,0.00076175518,4.26174,221.56927865037812,,,
1332,0.00076232816,4.26281,221.7359394997091,,,
1333,0.00076290114,4.26358,221.9026003490401,,,
1334,0.00076347412,4.26465,222.06926119837115,,,
1335,0.0007640471,4.26556,222.23592204770213,,,
1336,0.00076462008,4.26663,222.40258289703317,,,
1337,0.00076519306,4.2674,222.56924374636418,,,
1338,0.00076576604,4.26816,222.73590459569516,,,
1339,0.00076633902,4.26908,222.90256544502617,,,
1340,0.000766912,4.27,223.06922629435718,,,
1341,0.00076748497,4.27107,223.23588423502036,,,
1342,0.00076805796,4.27214,223.40254799301917,,,
1343,0.00076863094,4.27306,223.5692088423502,,,
1344,0.00076920392,4.27413,223.73586969168122,,,
1345,0.0007697769,4.2752,223.9025305410122,,,
1346,0.00077034988,4.27611,224.0691913903432,,,
1347,0.00077092286,4.27718,224.23585223967422,,,
1348,0.00077149584,4.27841,224.4025130890052,,,
1349,0.00077206882,4.27917,224.5691739383362,,,
1350,0.00077264181,4.28039,224.7358376963351,,,
1351,0.00077321479,4.28146,224.90249854566608,,,
1352,0.00077378777,4.28238,225.0691593949971,,,
1353,0.00077436075,4.28376,225.2358202443281,,,
1354,0.00077493373,4.28468,225.40248109365908,,,
1355,0.00077550672,4.2859,225.5691448516579,,,
1356,0.0007760797,4.28697,225.73580570098895,,,
1357,0.00077665268,4.28834,225.90246655031993,,,
1358,0.00077722566,4.28941,226.06912739965094,,,
1359,0.00077779864,4.29064,226.23578824898198,,,
1360,0.00077837163,4.29171,226.40245200698078,,,
1361,0.00077894461,4.29293,226.5691128563118,,,
1362,0.00077951759,4.29431,226.73577370564283,,,
1363,0.00078009057,4.29568,226.9024345549738,,,
1364,0.00078066355,4.29691,227.06909540430482,,,
1365,0.00078123653,4.29828,227.23575625363583,,,
1366,0.00078180951,4.29951,227.4024171029668,,,
1367,0.00078241553,4.30088,227.5786881908086,,,
1368,0.00078293644,4.30073,227.7302036067481,,,
1369,0.00078336811,4.30058,227.85576207097148,,,
1370,0.00078373479,4.30088,227.9624171029668,,,
1371,0.00078405044,4.30058,228.054229203025,,,
1372,0.00078432511,4.30088,228.1341215823153,,,
1373,0.00078438159,4.30058,228.1505497382199,,,
